comment_id,match_id,platform,days_before_match,comment_date,text,category,is_controversy_match,sentiment_score,sentiment_class
CM001943,M038,TikTok,2,2026-07-01,"Germany are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001944,M038,YouTube,1,2026-07-02,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001945,M038,Facebook,1,2026-07-02,"No clear signage getting to Al Bayt Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM001946,M038,Instagram,1,2026-07-02,"Germany to win it all, calling it now!",pos,False,0.6239,Positive
CM001947,M038,Instagram,7,2026-06-26,"That highlight reel from the last match gave me chills, let's go Germany!",pos,False,0.4003,Positive
CM001948,M038,YouTube,3,2026-06-30,"Germany are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001949,M038,TikTok,1,2026-07-02,"Can't wait for Germany vs Brazil, this is going to be electric!",pos,False,0.0,Neutral
CM001950,M038,Instagram,5,2026-06-28,"Rumors swirling about Germany's lineup changes, fans are not happy about it.",contro,False,-0.4585,Negative
CM001951,M038,Instagram,4,2026-06-29,"Heading to Al Bayt Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM001952,M038,YouTube,0,2026-07-03,"Transit to Al Bayt Stadium was a nightmare last time, hope they fix it for Germany vs Brazil.",logi,False,0.4404,Positive
CM001953,M038,TikTok,4,2026-06-29,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001954,M038,X (Twitter),1,2026-07-02,"Queues to get into Al Bayt Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM001955,M038,X (Twitter),5,2026-06-28,"Just got my tickets for Germany vs Brazil, best day ever!",pos,False,0.6696,Positive
CM001956,M039,Facebook,1,2026-07-03,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001957,M039,TikTok,2,2026-07-02,"No clear signage getting to Ahmad Bin Ali, missed kickoff because of it.",logi,False,-0.5242,Negative
CM001958,M039,TikTok,3,2026-07-01,Anyone know the kickoff time for England vs Croatia?,neu,False,0.0,Neutral
CM001959,M039,TikTok,2,2026-07-02,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM001960,M039,Facebook,2,2026-07-02,Anyone know the kickoff time for England vs Croatia?,neu,False,0.0,Neutral
CM001961,M039,Facebook,1,2026-07-03,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM001962,M039,X (Twitter),1,2026-07-03,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM001963,M039,X (Twitter),5,2026-06-29,"Just got my tickets for England vs Croatia, best day ever!",pos,False,0.6696,Positive
CM001964,M039,Instagram,5,2026-06-29,"England are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001965,M039,Facebook,6,2026-06-28,Best ticket price I've seen all tournament for England vs Croatia!,pos,False,0.6696,Positive
CM001966,M039,Instagram,2,2026-07-02,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM001967,M039,YouTube,1,2026-07-03,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001968,M039,Instagram,2,2026-07-02,"Watching England vs Croatia with the whole family, can't wait!",pos,False,0.0,Neutral
CM001969,M039,Facebook,1,2026-07-03,"Just got my tickets for England vs Croatia, best day ever!",pos,False,0.6696,Positive
CM001970,M039,X (Twitter),4,2026-06-30,"Croatia fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001971,M039,X (Twitter),3,2026-07-01,"Resale prices for England vs Croatia are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM001972,M039,Facebook,3,2026-07-01,Best ticket price I've seen all tournament for England vs Croatia!,pos,False,0.6696,Positive
CM001973,M039,YouTube,4,2026-06-30,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001974,M039,YouTube,1,2026-07-03,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001975,M039,X (Twitter),6,2026-06-28,"No clear signage getting to Ahmad Bin Ali, missed kickoff because of it.",logi,False,-0.5242,Negative
CM001976,M039,YouTube,0,2026-07-04,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM001977,M039,X (Twitter),3,2026-07-01,"Croatia fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001978,M039,TikTok,2,2026-07-02,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM001979,M039,Instagram,2,2026-07-02,"Croatia fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001980,M039,Instagram,2,2026-07-02,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM001981,M039,Facebook,4,2026-06-30,"Just got my tickets for England vs Croatia, best day ever!",pos,False,0.6696,Positive
CM001982,M039,Facebook,1,2026-07-03,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM001983,M039,Facebook,0,2026-07-04,"The atmosphere at Ahmad Bin Ali is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM001984,M039,X (Twitter),6,2026-06-28,What's the weather looking like for England vs Croatia at Ahmad Bin Ali?,neu,False,0.3612,Positive
CM001985,M039,YouTube,6,2026-06-28,"England are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM001986,M039,YouTube,6,2026-06-28,"Croatia fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM001987,M039,Facebook,6,2026-06-28,Watching the England vs Croatia preview show right now.,neu,False,0.0,Neutral
CM001988,M039,YouTube,3,2026-07-01,"Queues to get into Ahmad Bin Ali took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM001989,M039,Instagram,3,2026-07-01,Best ticket price I've seen all tournament for England vs Croatia!,pos,False,0.6696,Positive
CM001990,M039,Facebook,3,2026-07-01,"Ticket prices for England vs Croatia are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM001991,M039,X (Twitter),2,2026-07-02,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM001992,M039,Instagram,0,2026-07-04,"Can't wait for England vs Croatia, this is going to be electric!",pos,False,0.0,Neutral
CM001993,M039,TikTok,0,2026-07-04,"Resale prices for England vs Croatia are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM001994,M039,Instagram,5,2026-06-29,"Can't wait for England vs Croatia, this is going to be electric!",pos,False,0.0,Neutral
CM001995,M039,X (Twitter),4,2026-06-30,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM001996,M039,Instagram,6,2026-06-28,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM001997,M039,TikTok,4,2026-06-30,"Just got my tickets for England vs Croatia, best day ever!",pos,False,0.6696,Positive
CM001998,M039,X (Twitter),3,2026-07-01,"Not happy about the news on England's squad ahead of Croatia match, worrying signs.",contro,False,-0.6595,Negative
CM001999,M039,Instagram,2,2026-07-02,Best ticket price I've seen all tournament for England vs Croatia!,pos,False,0.6696,Positive
CM002000,M039,YouTube,3,2026-07-01,"Just got my tickets for England vs Croatia, best day ever!",pos,False,0.6696,Positive
CM002001,M039,TikTok,3,2026-07-01,"Transit to Ahmad Bin Ali was a nightmare last time, hope they fix it for England vs Croatia.",logi,False,0.4404,Positive
CM002002,M039,Facebook,2,2026-07-02,"Croatia fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002003,M039,X (Twitter),5,2026-06-29,"Watching England vs Croatia with the whole family, can't wait!",pos,False,0.0,Neutral
CM002004,M039,X (Twitter),4,2026-06-30,"Just got my tickets for England vs Croatia, best day ever!",pos,False,0.6696,Positive
CM002005,M039,TikTok,6,2026-06-28,Anyone know the kickoff time for England vs Croatia?,neu,False,0.0,Neutral
CM002006,M039,YouTube,0,2026-07-04,"Queues to get into Ahmad Bin Ali took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002007,M039,TikTok,5,2026-06-29,"Watching England vs Croatia with the whole family, can't wait!",pos,False,0.0,Neutral
CM002008,M039,Instagram,0,2026-07-04,"Ticket prices for England vs Croatia are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002009,M039,Instagram,3,2026-07-01,"Croatia fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002010,M039,Instagram,5,2026-06-29,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002011,M039,TikTok,1,2026-07-03,"That refereeing decision in the last England game was a disgrace, still fuming.",contro,False,-0.7845,Negative
CM002012,M039,Instagram,0,2026-07-04,Curious how England lines up against Croatia this time.,neu,False,0.3182,Positive
CM002013,M039,Facebook,0,2026-07-04,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002014,M040,X (Twitter),1,2026-07-03,Reports of a key Netherlands player injury are concerning right before this game.,contro,False,-0.4215,Negative
CM002015,M040,Facebook,1,2026-07-03,"Transit to Education City was a nightmare last time, hope they fix it for Netherlands vs USA.",logi,False,0.4404,Positive
CM002016,M040,Facebook,0,2026-07-04,What's the weather looking like for Netherlands vs USA at Education City?,neu,False,0.3612,Positive
CM002017,M040,X (Twitter),3,2026-07-01,"That highlight reel from the last match gave me chills, let's go Netherlands!",pos,False,0.4003,Positive
CM002018,M040,YouTube,1,2026-07-03,"Ticket prices for Netherlands vs USA are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002019,M040,Facebook,0,2026-07-04,"Ticket prices for Netherlands vs USA are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002020,M040,Facebook,1,2026-07-03,"Not happy about the news on Netherlands's squad ahead of USA match, worrying signs.",contro,False,-0.6595,Negative
CM002021,M040,Instagram,6,2026-06-28,"Transit to Education City was a nightmare last time, hope they fix it for Netherlands vs USA.",logi,False,0.4404,Positive
CM002022,M040,X (Twitter),0,2026-07-04,Anyone know the kickoff time for Netherlands vs USA?,neu,False,0.0,Neutral
CM002023,M040,X (Twitter),6,2026-06-28,What's the weather looking like for Netherlands vs USA at Education City?,neu,False,0.3612,Positive
CM002024,M040,YouTube,4,2026-06-30,"No clear signage getting to Education City, missed kickoff because of it.",logi,False,-0.5242,Negative
CM002025,M040,Facebook,6,2026-06-28,"Queues to get into Education City took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002026,M040,X (Twitter),2,2026-07-02,"Netherlands are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002027,M040,Facebook,0,2026-07-04,"Netherlands to win it all, calling it now!",pos,False,0.6239,Positive
CM002028,M040,YouTube,3,2026-07-01,Best ticket price I've seen all tournament for Netherlands vs USA!,pos,False,0.6696,Positive
CM002029,M040,Facebook,0,2026-07-04,"Can't wait for Netherlands vs USA, this is going to be electric!",pos,False,0.0,Neutral
CM002030,M040,YouTube,0,2026-07-04,Anyone know the kickoff time for Netherlands vs USA?,neu,False,0.0,Neutral
CM002031,M040,Facebook,7,2026-06-27,"The atmosphere at Education City is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002032,M040,Instagram,1,2026-07-03,"Netherlands are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002033,M040,X (Twitter),1,2026-07-03,"The atmosphere at Education City is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002034,M040,TikTok,4,2026-06-30,"Ticket prices for Netherlands vs USA are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002035,M040,Instagram,3,2026-07-01,"That highlight reel from the last match gave me chills, let's go Netherlands!",pos,False,0.4003,Positive
CM002036,M040,Instagram,2,2026-07-02,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002037,M040,Instagram,2,2026-07-02,"Watching Netherlands vs USA with the whole family, can't wait!",pos,False,0.0,Neutral
CM002038,M040,TikTok,5,2026-06-29,"This lineup for Netherlands is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002039,M040,TikTok,2,2026-07-02,"This lineup for Netherlands is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002040,M040,TikTok,3,2026-07-01,"Netherlands are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002041,M040,YouTube,1,2026-07-03,"Transit to Education City was a nightmare last time, hope they fix it for Netherlands vs USA.",logi,False,0.4404,Positive
CM002042,M040,YouTube,2,2026-07-02,"Watching Netherlands vs USA with the whole family, can't wait!",pos,False,0.0,Neutral
CM002043,M040,TikTok,2,2026-07-02,"Netherlands to win it all, calling it now!",pos,False,0.6239,Positive
CM002044,M040,TikTok,1,2026-07-03,"Just got my tickets for Netherlands vs USA, best day ever!",pos,False,0.6696,Positive
CM002045,M040,TikTok,3,2026-07-01,"Watching Netherlands vs USA with the whole family, can't wait!",pos,False,0.0,Neutral
CM002046,M040,Facebook,1,2026-07-03,Feels like Netherlands are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM002047,M040,Instagram,5,2026-06-29,"The atmosphere at Education City is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002048,M040,TikTok,2,2026-07-02,"This lineup for Netherlands is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002049,M040,YouTube,2,2026-07-02,"That highlight reel from the last match gave me chills, let's go Netherlands!",pos,False,0.4003,Positive
CM002050,M040,X (Twitter),3,2026-07-01,"Queues to get into Education City took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002051,M040,Facebook,4,2026-06-30,"Watching Netherlands vs USA with the whole family, can't wait!",pos,False,0.0,Neutral
CM002052,M040,Instagram,6,2026-06-28,"Watching Netherlands vs USA with the whole family, can't wait!",pos,False,0.0,Neutral
CM002053,M040,YouTube,2,2026-07-02,"Just got my tickets for Netherlands vs USA, best day ever!",pos,False,0.6696,Positive
CM002054,M040,Instagram,3,2026-07-01,"That highlight reel from the last match gave me chills, let's go Netherlands!",pos,False,0.4003,Positive
CM002055,M040,X (Twitter),2,2026-07-02,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002056,M040,X (Twitter),2,2026-07-02,Best ticket price I've seen all tournament for Netherlands vs USA!,pos,False,0.6696,Positive
CM002057,M040,X (Twitter),3,2026-07-01,"The atmosphere at Education City is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002058,M040,YouTube,7,2026-06-27,"The atmosphere at Education City is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002059,M040,Facebook,2,2026-07-02,"Just got my tickets for Netherlands vs USA, best day ever!",pos,False,0.6696,Positive
CM002060,M040,TikTok,0,2026-07-04,"Netherlands are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002061,M040,TikTok,4,2026-06-30,"Queues to get into Education City took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002062,M040,YouTube,2,2026-07-02,"Just got my tickets for Netherlands vs USA, best day ever!",pos,False,0.6696,Positive
CM002063,M040,YouTube,2,2026-07-02,"Watching Netherlands vs USA with the whole family, can't wait!",pos,False,0.0,Neutral
CM002064,M040,Facebook,0,2026-07-04,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002065,M040,YouTube,5,2026-06-29,"The atmosphere at Education City is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002066,M040,X (Twitter),4,2026-06-30,"USA fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002067,M040,X (Twitter),3,2026-07-01,"USA fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002068,M040,Instagram,1,2026-07-03,"The atmosphere at Education City is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002069,M040,Instagram,2,2026-07-02,"Transit to Education City was a nightmare last time, hope they fix it for Netherlands vs USA.",logi,False,0.4404,Positive
CM002070,M040,YouTube,1,2026-07-03,"Netherlands to win it all, calling it now!",pos,False,0.6239,Positive
CM002071,M040,Instagram,3,2026-07-01,"Netherlands to win it all, calling it now!",pos,False,0.6239,Positive
CM002072,M040,Instagram,3,2026-07-01,Reports of a key Netherlands player injury are concerning right before this game.,contro,False,-0.4215,Negative
CM002073,M040,Facebook,2,2026-07-02,"Transit to Education City was a nightmare last time, hope they fix it for Netherlands vs USA.",logi,False,0.4404,Positive
CM002074,M040,X (Twitter),1,2026-07-03,"That highlight reel from the last match gave me chills, let's go Netherlands!",pos,False,0.4003,Positive
CM002075,M040,YouTube,3,2026-07-01,Best ticket price I've seen all tournament for Netherlands vs USA!,pos,False,0.6696,Positive
CM002076,M040,X (Twitter),4,2026-06-30,"Can't wait for Netherlands vs USA, this is going to be electric!",pos,False,0.0,Neutral
CM002077,M041,Facebook,6,2026-06-29,"Croatia to win it all, calling it now!",pos,True,0.6239,Positive
CM002078,M041,TikTok,0,2026-07-05,"Not happy about the news on Croatia's squad ahead of Morocco match, worrying signs.",contro,True,-0.6595,Negative
CM002079,M041,TikTok,3,2026-07-02,"Rumors swirling about Croatia's lineup changes, fans are not happy about it.",contro,True,-0.4585,Negative
CM002080,M041,Instagram,6,2026-06-29,"Can't wait for Croatia vs Morocco, this is going to be electric!",pos,True,0.0,Neutral
CM002081,M041,YouTube,5,2026-06-30,"Not happy about the news on Croatia's squad ahead of Morocco match, worrying signs.",contro,True,-0.6595,Negative
CM002082,M041,Facebook,5,2026-06-30,"Queues to get into Al Thumama took over an hour, really needs sorting out.",logi,True,0.0,Neutral
CM002083,M041,TikTok,4,2026-07-01,"Just got my tickets for Croatia vs Morocco, best day ever!",pos,True,0.6696,Positive
CM002084,M041,Facebook,1,2026-07-04,Anyone know the kickoff time for Croatia vs Morocco?,neu,True,0.0,Neutral
CM002085,M041,TikTok,2,2026-07-03,"Croatia to win it all, calling it now!",pos,True,0.6239,Positive
CM002086,M041,Facebook,3,2026-07-02,"Queues to get into Al Thumama took over an hour, really needs sorting out.",logi,True,0.0,Neutral
CM002087,M041,YouTube,0,2026-07-05,"Not happy about the news on Croatia's squad ahead of Morocco match, worrying signs.",contro,True,-0.6595,Negative
CM002088,M041,TikTok,0,2026-07-05,"That refereeing decision in the last Croatia game was a disgrace, still fuming.",contro,True,-0.7845,Negative
CM002089,M041,YouTube,0,2026-07-05,"Rumors swirling about Croatia's lineup changes, fans are not happy about it.",contro,True,-0.4585,Negative
CM002090,M041,Instagram,3,2026-07-02,Best ticket price I've seen all tournament for Croatia vs Morocco!,pos,True,0.6696,Positive
CM002091,M041,X (Twitter),1,2026-07-04,"Not happy about the news on Croatia's squad ahead of Morocco match, worrying signs.",contro,True,-0.6595,Negative
CM002092,M041,YouTube,7,2026-06-28,Feels like Croatia are being treated unfairly by officials again this tournament.,contro,True,0.3612,Positive
CM002093,M041,X (Twitter),3,2026-07-02,"Morocco fans travelling in huge numbers, respect for the support!",pos,True,0.8122,Positive
CM002094,M041,Instagram,7,2026-06-28,"Morocco fans travelling in huge numbers, respect for the support!",pos,True,0.8122,Positive
CM002095,M041,Instagram,4,2026-07-01,"This lineup for Croatia is exactly what we needed, love it!",pos,True,0.6696,Positive
CM002096,M041,X (Twitter),1,2026-07-04,What's the weather looking like for Croatia vs Morocco at Al Thumama?,neu,True,0.3612,Positive
CM002097,M041,Instagram,3,2026-07-02,"Croatia are looking unstoppable this tournament, so proud!",pos,True,0.5398,Positive
CM002098,M041,X (Twitter),3,2026-07-02,Reports of a key Croatia player injury are concerning right before this game.,contro,True,-0.4215,Negative
CM002099,M041,X (Twitter),0,2026-07-05,Reports of a key Croatia player injury are concerning right before this game.,contro,True,-0.4215,Negative
CM002100,M041,Instagram,1,2026-07-04,Feels like Croatia are being treated unfairly by officials again this tournament.,contro,True,0.3612,Positive
CM002101,M041,Instagram,0,2026-07-05,"Queues to get into Al Thumama took over an hour, really needs sorting out.",logi,True,0.0,Neutral
CM002102,M041,YouTube,2,2026-07-03,"This lineup for Croatia is exactly what we needed, love it!",pos,True,0.6696,Positive
CM002103,M041,Instagram,4,2026-07-01,"Transit to Al Thumama was a nightmare last time, hope they fix it for Croatia vs Morocco.",logi,True,0.4404,Positive
CM002104,M041,X (Twitter),1,2026-07-04,Feels like Croatia are being treated unfairly by officials again this tournament.,contro,True,0.3612,Positive
CM002105,M041,Instagram,4,2026-07-01,"Watching Croatia vs Morocco with the whole family, can't wait!",pos,True,0.0,Neutral
CM002106,M041,TikTok,6,2026-06-29,"Heading to Al Thumama this weekend, first time at a match like this.",neu,True,0.3612,Positive
CM002107,M041,Instagram,4,2026-07-01,Curious how Croatia lines up against Morocco this time.,neu,True,0.3182,Positive
CM002108,M041,X (Twitter),4,2026-07-01,What's the weather looking like for Croatia vs Morocco at Al Thumama?,neu,True,0.3612,Positive
CM002109,M041,Instagram,2,2026-07-03,Anyone know the kickoff time for Croatia vs Morocco?,neu,True,0.0,Neutral
CM002110,M041,Facebook,2,2026-07-03,"That refereeing decision in the last Croatia game was a disgrace, still fuming.",contro,True,-0.7845,Negative
CM002111,M041,YouTube,5,2026-06-30,"Watching Croatia vs Morocco with the whole family, can't wait!",pos,True,0.0,Neutral
CM002112,M041,Facebook,4,2026-07-01,Watching the Croatia vs Morocco preview show right now.,neu,True,0.0,Neutral
CM002113,M041,Facebook,7,2026-06-28,"That highlight reel from the last match gave me chills, let's go Croatia!",pos,True,0.4003,Positive
CM002114,M042,TikTok,1,2026-07-04,What's the weather looking like for USA vs Portugal at 974 Stadium?,neu,False,0.3612,Positive
CM002115,M042,Facebook,6,2026-06-29,"Can't wait for USA vs Portugal, this is going to be electric!",pos,False,0.0,Neutral
CM002116,M042,YouTube,3,2026-07-02,"Watching USA vs Portugal with the whole family, can't wait!",pos,False,0.0,Neutral
CM002117,M042,X (Twitter),3,2026-07-02,Curious how USA lines up against Portugal this time.,neu,False,0.3182,Positive
CM002118,M042,Facebook,4,2026-07-01,Watching the USA vs Portugal preview show right now.,neu,False,0.0,Neutral
CM002119,M042,TikTok,3,2026-07-02,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002120,M042,Facebook,3,2026-07-02,"Can't wait for USA vs Portugal, this is going to be electric!",pos,False,0.0,Neutral
CM002121,M042,Facebook,1,2026-07-04,"Watching USA vs Portugal with the whole family, can't wait!",pos,False,0.0,Neutral
CM002122,M042,X (Twitter),0,2026-07-05,"Just got my tickets for USA vs Portugal, best day ever!",pos,False,0.6696,Positive
CM002123,M042,X (Twitter),1,2026-07-04,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002124,M042,Facebook,0,2026-07-05,"Watching USA vs Portugal with the whole family, can't wait!",pos,False,0.0,Neutral
CM002125,M042,Instagram,1,2026-07-04,"That highlight reel from the last match gave me chills, let's go USA!",pos,False,0.4003,Positive
CM002126,M042,TikTok,3,2026-07-02,"That refereeing decision in the last USA game was a disgrace, still fuming.",contro,False,-0.7845,Negative
CM002127,M042,TikTok,0,2026-07-05,Best ticket price I've seen all tournament for USA vs Portugal!,pos,False,0.6696,Positive
CM002128,M042,X (Twitter),6,2026-06-29,Feels like USA are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM002129,M042,TikTok,2,2026-07-03,"Queues to get into 974 Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002130,M042,YouTube,0,2026-07-05,"Watching USA vs Portugal with the whole family, can't wait!",pos,False,0.0,Neutral
CM002131,M042,X (Twitter),4,2026-07-01,What's the weather looking like for USA vs Portugal at 974 Stadium?,neu,False,0.3612,Positive
CM002132,M042,TikTok,3,2026-07-02,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002133,M042,Facebook,7,2026-06-28,"Can't wait for USA vs Portugal, this is going to be electric!",pos,False,0.0,Neutral
CM002134,M042,Instagram,2,2026-07-03,"That highlight reel from the last match gave me chills, let's go USA!",pos,False,0.4003,Positive
CM002135,M042,TikTok,3,2026-07-02,"Transit to 974 Stadium was a nightmare last time, hope they fix it for USA vs Portugal.",logi,False,0.4404,Positive
CM002136,M042,Facebook,4,2026-07-01,"Heading to 974 Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM002137,M042,Facebook,5,2026-06-30,"Watching USA vs Portugal with the whole family, can't wait!",pos,False,0.0,Neutral
CM002138,M042,TikTok,0,2026-07-05,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002139,M042,Instagram,5,2026-06-30,Anyone know the kickoff time for USA vs Portugal?,neu,False,0.0,Neutral
CM002140,M042,Facebook,1,2026-07-04,Reports of a key USA player injury are concerning right before this game.,contro,False,-0.4215,Negative
CM002141,M042,YouTube,5,2026-06-30,"Portugal fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002142,M042,Facebook,2,2026-07-03,"Why does USA vs Portugal cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM002143,M042,X (Twitter),1,2026-07-04,"USA are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002144,M042,Facebook,4,2026-07-01,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002145,M042,X (Twitter),5,2026-06-30,"Why does USA vs Portugal cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM002146,M042,X (Twitter),6,2026-06-29,"Just got my tickets for USA vs Portugal, best day ever!",pos,False,0.6696,Positive
CM002147,M042,X (Twitter),4,2026-07-01,"Resale prices for USA vs Portugal are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM002148,M042,TikTok,6,2026-06-29,Curious how USA lines up against Portugal this time.,neu,False,0.3182,Positive
CM002149,M042,Facebook,2,2026-07-03,"Queues to get into 974 Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002150,M042,Instagram,6,2026-06-29,Watching the USA vs Portugal preview show right now.,neu,False,0.0,Neutral
CM002151,M042,X (Twitter),5,2026-06-30,"Heading to 974 Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM002152,M042,YouTube,1,2026-07-04,"USA are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002153,M043,Facebook,3,2026-07-03,Anyone know the kickoff time for Belgium vs Japan?,neu,False,0.0,Neutral
CM002154,M043,YouTube,2,2026-07-04,Best ticket price I've seen all tournament for Belgium vs Japan!,pos,False,0.6696,Positive
CM002155,M043,Facebook,5,2026-07-01,"Watching Belgium vs Japan with the whole family, can't wait!",pos,False,0.0,Neutral
CM002156,M043,YouTube,6,2026-06-30,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002157,M043,Instagram,5,2026-07-01,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002158,M043,Instagram,3,2026-07-03,Curious how Belgium lines up against Japan this time.,neu,False,0.3182,Positive
CM002159,M043,Instagram,4,2026-07-02,Feels like Belgium are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM002160,M043,X (Twitter),0,2026-07-06,"Why does Belgium vs Japan cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM002161,M043,Instagram,1,2026-07-05,"Belgium to win it all, calling it now!",pos,False,0.6239,Positive
CM002162,M043,TikTok,2,2026-07-04,"That highlight reel from the last match gave me chills, let's go Belgium!",pos,False,0.4003,Positive
CM002163,M043,TikTok,0,2026-07-06,Best ticket price I've seen all tournament for Belgium vs Japan!,pos,False,0.6696,Positive
CM002164,M043,X (Twitter),3,2026-07-03,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002165,M043,TikTok,3,2026-07-03,"Belgium to win it all, calling it now!",pos,False,0.6239,Positive
CM002166,M043,Facebook,4,2026-07-02,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002167,M043,X (Twitter),1,2026-07-05,"Belgium to win it all, calling it now!",pos,False,0.6239,Positive
